Portfolio,Asset1,Asset2,Asset3,Asset4
1.326,-3.4164,6.0852,7.7639,-9.1067
7.663,-9.9126,1.9292,17.0394,-1.3931
11.5434,-9.4733,-4.0707,16.4514,8.636
8.3067,-4.119,-2.4598,8.8383,6.0471
1.9851,1.8391,0.9533,-1.1233,0.316
-5.0726,3.7101,7.0622,-4.8037,-11.0412
-20.8255,10.7396,9.4447,-25.0088,-16.001
-17.622,9.8016,9.1972,-21.1528,-15.468
-28.6225,11.67,12.5209,-29.7696,-23.0438
-11.7466,7.8766,7.8282,-14.8553,-12.5962
-5.9235,2.3633,9.1071,-2.1188,-15.2752
-15.6711,6.8967,12.436,-12.1662,-22.8376
-23.4511,10.9083,11.0881,-25.7877,-19.6598
-28.7958,11.8185,12.1177,-30.6607,-22.0713
-8.3362,6.3811,6.9521,-10.8489,-10.8205
6.7873,-0.9135,-3.0558,3.7437,7.0129
11.7814,-4.4553,-8.4015,9.3455,15.2927
12.3149,-4.495,-9.4681,9.405,16.873
17.6071,-21.3029,-10.3964,31.0748,18.2316
14.8984,-11.8158,-8.9907,19.5366,16.1683
13.2118,-6.3918,-9.5031,12.1821,16.9246
15.7804,-5.0957,-17.2069,10.2987,27.7843
18.3544,-17.5847,-13.672,26.7003,22.9108
18.0959,-19.6532,-12.1222,29.1532,20.7181
11.1581,-8.2609,-4.1568,14.8033,8.7724
4.625,-1.2594,0.5465,4.3193,1.0187
8.6605,-6.9547,-0.9894,12.9827,3.6219
4.8587,-3.703,2.1609,8.2047,-1.804
4.7267,1.8137,-3.1076,-1.0757,7.0963
0.2319,3.9864,0.4624,-5.38,1.1631
-8.158,8.205,3.2849,-15.821,-3.8269
-9.6366,6.7779,7.6269,-11.8572,-12.1842
-6.4679,5.8867,5.7614,-9.6391,-8.4769
-3.8386,4.8288,4.3791,-7.1997,-5.8468
-3.8276,3.5697,5.9393,-4.5143,-8.8222
-6.4319,4.417,7.6208,-6.298,-12.1718
-11.0923,6.1366,9.8088,-10.2446,-16.7931
-2.6333,1.3669,6.836,-0.2476,-10.5887
-6.4254,-1.3771,11.8333,4.5136,-21.3951
-19.3501,-1.3976,18.8154,4.5473,-41.3152
-14.8871,-3.2244,17.3982,7.4664,-36.5274
-10.6208,-6.1986,16.0314,11.9051,-32.3587
-18.5968,-7.4929,19.6744,13.7389,-44.5171
-17.0815,-7.41,19.1176,13.6229,-42.4121
-18.767,-1.7406,18.6728,5.1086,-40.8078
-11.221,-9.2042,16.9203,16.0889,-35.026
-10.5466,-14.5482,17.3369,22.9966,-36.3319
-10.4609,-1.5343,14.5669,4.7719,-28.2653
-6.7428,-0.0327,11.3811,2.2448,-20.3361
2.8356,1.4031,0.2929,-0.3141,1.4536
2.4619,0.4462,1.8364,1.4082,-1.2289
-4.8906,5.3249,4.8643,-8.3202,-6.7595
1.8183,4.6878,-3.1567,-6.8881,7.1754
-9.7178,9.1887,2.5467,-18.9606,-2.4926
-4.4109,5.8814,3.4349,-9.6264,-4.1008
-7.8515,7.3018,4.8781,-13.2457,-6.7857
-9.1796,9.1565,1.9568,-18.851,-1.4418
-12.8605,8.1531,8.3698,-15.666,-13.7174
-14.6514,7.4488,10.9952,-13.6484,-19.4471
-25.3529,8.8205,16.0881,-17.7372,-32.5243
-23.2895,8.5854,15.2528,-16.9875,-30.1402
-0.2232,-2.1531,6.9289,5.7751,-10.7742
-6.2703,0.8425,10.4927,0.7035,-18.309
-3.2849,-0.5224,8.8224,3.0843,-14.6692
0.3445,1.3372,3.5955,-0.1932,-4.395
9.3058,-6.81,-2.0665,12.7778,5.4045
7.4737,-6.6457,0.5329,12.5445,1.0421
9.7623,-8.3414,-1.8358,14.914,5.0255
12.2907,-8.2334,-6.1973,14.7656,11.9559
18.2441,-13.2647,-15.9504,21.388,26.0711
14.3679,-5.003,-13.5986,10.1617,22.8078
4.0154,1.4733,-1.5215,-0.4432,4.5068
11.1284,-4.5164,-7.0483,9.437,13.256
10.0408,-3.7463,-5.7496,8.2711,11.2657
2.4036,1.0186,1.3193,0.3866,-0.3208
-10.7764,7.8228,6.9825,-14.7003,-10.8814
-5.6508,6.0144,4.6649,-9.9471,-6.3831
-14.3039,8.7657,8.5176,-17.5605,-14.0268
-19.5594,9.3258,11.7527,-19.4328,-21.2051
-14.6447,9.0021,8.339,-18.3326,-13.6531
-5.0712,4.8743,5.6856,-7.3009,-8.3302
-15.6771,9.6568,7.7812,-20.6154,-12.4998
-29.5896,12.4127,9.9911,-34.7998,-17.1936
-22.4376,10.8586,10.4324,-25.5548,-18.1739
-30.0009,12.3051,10.9075,-33.9665,-19.2469
-33.8972,12.7373,11.416,-37.6334,-20.4171
-39.6848,13.3014,10.9667,-44.5709,-19.3819
-24.6897,12.0042,7.9046,-31.8453,-12.7533
-13.6302,10.5048,2.8162,-23.9738,-2.9773
-19.1932,11.1073,6.6336,-26.748,-10.1861
-52.8678,13.7614,11.8471,-57.0486,-21.4278
-50.3319,13.6606,12.9939,-52.7797,-24.2068
-50.0194,13.5378,14.9259,-49.2453,-29.2377
-41.9866,13.3496,12.1164,-45.3845,-22.0681
-34.7246,12.7357,12.0373,-37.6183,-21.8792
-37.5558,13.0305,12.006,-40.7875,-21.8047
-22.0993,11.6015,7.4048,-29.3732,-11.7324
-21.206,11.2375,8.0841,-27.4039,-13.1237
-40.8909,12.8923,15.0745,-39.2118,-29.646
-34.8769,12.6593,12.5988,-36.9013,-23.2337
0.5462,-2.2043,6.1744,5.8573,-9.2812
10.1902,-13.8259,0.0461,22.0948,1.8752
11.5038,-9.0895,-4.232,15.9338,8.8914
3.736,-0.7053,1.2536,3.3939,-0.2061
3.6623,-0.14,0.8129,2.4302,0.5592
12.1019,-15.7841,-2.11,24.5202,5.4758
0.7405,-2.2737,6.0144,5.9683,-8.9686
3.6168,-2.6818,3.0109,6.6169,-3.3291
8.5592,-5.472,-1.8202,10.8515,4.9998
-5.0823,8.8831,-3.0857,-17.9407,7.0611
-18.2777,12.2879,-1.9636,-33.8376,5.2356
-32.4017,13.4242,1.4018,-46.7626,-0.4651
-29.7716,12.9418,6.0189,-39.755,-8.9773
-30.3981,12.9982,6.0558,-40.4028,-9.0494
-14.7604,11.4292,-0.3898,-28.4143,2.6145
-35.2986,13.5641,1.2545,-49.9095,-0.2078
-32.0051,13.11,6.4042,-41.7867,-9.7326
-26.2977,13.0244,0.785,-40.7145,0.6074
-14.6341,11.956,-4.7173,-31.5294,9.6566
-0.5746,4.0099,1.5238,-5.4294,-0.6789
-4.9181,2.7561,7.8512,-2.882,-12.6434
-7.9693,5.1144,8.2739,-7.84,-13.5175
-9.7453,7.7096,6.1437,-14.3774,-9.2212
5.4928,-1.2911,-0.6634,4.3716,3.0756
0.8274,2.5802,1.6024,-2.5383,-0.8169
11.1291,-8.5942,-3.8971,15.2602,8.3602
13.7488,-5.3338,-11.7442,10.6491,20.1778
3.1849,1.5114,-0.3352,-0.5135,2.5223
-4.0233,7.0612,0.616,-12.5995,0.899
7.6875,1.9942,-8.8473,-1.4152,15.9558
16.9571,-6.6927,-18.5338,12.6113,29.5722
21.8148,-13.5767,-27.2693,21.7816,40.8791
26.9065,-22.9568,-43.713,32.974,60.6022
22.3623,-10.8763,-32.9124,18.3137,47.8373
20.7507,-9.7598,-27.5264,16.8354,41.2014
17.4196,-4.9494,-22.461,10.0823,34.7478
16.2819,-5.7173,-17.8109,11.2093,28.6008
14.527,-3.7896,-15.5724,8.3372,25.5517
11.4242,-1.1417,-11.7631,4.1242,20.2048
0.3158,4.7926,-1.0047,-7.1196,3.6475
-4.7739,7.374,0.9186,-13.4427,0.3762
-11.8745,8.1031,7.5334,-15.5174,-11.9935
-31.1019,11.351,15.0095,-27.9955,-29.4669
-21.1116,9.6945,12.1884,-20.7539,-22.2406
-28.9618,11.3412,13.7438,-27.9439,-26.1029
-24.8365,10.2713,13.5866,-22.9948,-25.6997
-17.9411,9.4896,10.1711,-20.0103,-17.5914
-13.2432,8.8655,7.305,-17.8834,-11.5303
-7.4677,5.5009,7.3205,-8.7275,-11.5616
-8.3581,5.5382,8.1236,-8.8145,-13.2054
-7.9566,5.3572,7.971,-8.3947,-12.8901
-3.9979,3.3049,6.4036,-3.9749,-9.7315
6.1345,-6.5503,2.2645,12.4086,-1.9883
-0.6337,-3.9808,8.3089,8.6287,-13.5905
-7.4513,-2.6956,13.1155,6.6386,-24.5098
-10.6773,-3.4596,15.3426,7.8305,-30.3909
-14.3047,-3.3947,17.1729,7.7304,-35.8133
-25.9082,-1.6449,21.0424,4.9526,-50.2584
-13.6475,-5.1406,17.2802,10.3649,-36.152
-11.8247,-4.3341,16.2005,9.1632,-32.8544
-16.8714,-4.2504,18.4826,9.0371,-40.1407
-25.051,1.2316,20.1566,0,-46.4391
-19.3055,3.6046,17.0243,-4.5859,-35.3485
-23.4245,7.2649,16.6477,-13.1457,-34.1914
-8.4196,3.5351,10.2454,-4.4435,-17.7567
-19.026,7.2382,14.2613,-13.0736,-27.4519
-19.7604,8.5355,13.1622,-16.8316,-24.6265
-10.9274,7.9158,6.9583,-14.9685,-10.8329
-25.8525,9.6431,15.277,-20.5651,-30.2075
-10.7027,5.7167,9.9767,-9.2342,-17.162
6.1482,2.9948,-7.6314,-3.3533,14.1382
11.7597,-1.2862,-12.3253,4.3636,21.0077
16.0441,-5.1783,-17.8454,10.4205,28.6473
12.5995,-2.5599,-12.4508,6.424,21.1861
14.8354,2.8811,-33.6599,-3.1281,48.7423
21.902,-1.7774,-56.2424,5.1684,74.7533
25.016,-7.2032,-59.9104,13.333,78.7966
25.5148,-9.9804,-54.916,17.1298,73.2814
27.6023,-13.5717,-65.6157,21.7754,85.0143
21.777,-4.4911,-43.5821,9.3991,60.4511
19.8879,-8.0896,-26.4936,14.5674,39.9037
21.3207,-7.0818,-34.4275,13.1621,49.668
13.9127,-1.2318,-18.0445,4.2736,28.9154
23.8033,-14.2022,-35.4218,22.5657,50.8616
19.0123,-22.3292,-13.2933,32.2564,22.3784
18.3057,-22.6228,-11.5197,32.5926,19.8557
19.4552,-26.5089,-13.0622,36.9739,22.0524
19.5175,-24.4151,-13.8347,34.6283,23.139
19.6067,-25.9821,-13.5807,36.3868,22.7827
17.3136,-12.7154,-13.9196,20.6908,23.2578
8.9553,-2.4833,-5.0648,6.3024,10.2009
0.2163,4.5665,-0.4589,-6.6225,2.7313
6.8485,-0.4712,-3.6603,2.9973,7.9827
0.6252,4.1358,-0.3323,-5.6956,2.5174
6.149,-0.628,-2.343,3.2632,5.8568
-0.8143,4.2066,1.5496,-5.8463,-0.7242
-11.422,8.5578,6.1451,-16.901,-9.2238
-15.3613,10.1152,6.1796,-22.3648,-9.2914
-11.3205,10.2127,1.0169,-22.7558,0.2058
11.1519,-1.7415,-10.2827,5.11,18.066
11.0115,-0.1427,-12.4131,2.4347,21.1326
16.3674,-6.4827,-17.0963,12.3121,27.6343
7.3234,3.0444,-10.1688,-3.4522,17.9
11.9895,0.1202,-15.3358,1.9794,25.2257
3.1173,6.5828,-10.5205,-11.3571,18.4121
4.2949,6.491,-12.9132,-11.1248,21.8419
5.4208,4.8706,-10.4131,-7.2926,18.256
6.2503,3.5856,-9.0615,-4.5469,16.2731
-3.1624,7.363,-1.3723,-13.4125,4.2595
-12.5206,9.4333,5.1406,-19.8101,-7.2843
-14.6091,8.9665,8.3817,-18.2149,-13.7424
-9.9662,6.0163,8.9862,-9.9515,-15.0171
-1.7957,0.5632,6.6417,1.2015,-10.2021
-11.8272,5.119,11.4872,-7.8505,-20.5829
-12.5966,6.3008,10.8362,-10.649,-19.0846
-7.577,3.8436,9.2572,-5.081,-15.5968
-4.7129,1.8911,8.4022,-1.221,-13.7852
-6.8275,4.3642,8.0542,-6.184,-13.0619
-6.9458,4.6246,7.8783,-6.7494,-12.6992
-7.7127,7.0558,5.1843,-12.5853,-7.3675
1.2574,3.3565,-0.0382,-4.0795,2.0185
-6.6548,7.5872,2.8761,-14.0327,-3.0854
-10.7622,8.3751,5.8529,-16.3358,-8.6544
-11.2036,8.642,5.7229,-17.1661,-8.4024
-8.7969,6.5471,7.1597,-11.2665,-11.2372
-7.3884,5.2305,7.5861,-8.1041,-12.1009
0.6303,3.4631,0.6872,-4.2963,0.7762
7.6315,-1.8552,-3.4426,5.2947,7.6346
12.3558,-5.8526,-8.222,11.4057,15.0247
13.5695,-5.9614,-10.6892,11.5631,18.657
7.3405,0.7,-6.0555,0.9583,11.7377
12.2918,-1.7712,-12.8553,5.1584,21.76
14.0656,-1.8284,-17.3912,5.2512,28.0339
16.3899,-4.4417,-19.9462,9.325,31.4528
17.9059,-4.1478,-25.5925,8.882,38.7642
13.3909,0.3287,-19.7634,1.615,31.2106
7.1293,2.7215,-9.0829,-2.8141,16.3048
-4.7341,6.9946,1.7222,-12.4232,-1.0276
-9.0569,7.4551,5.9006,-13.6656,-8.7471
-14.5197,7.9491,10.1572,-15.0653,-17.5606
-4.6858,4.2991,6.0002,-6.0442,-8.9409
-16.2987,7.5312,12.1175,-13.8765,-22.0709
-15.4517,5.7557,13.4363,-9.3265,-25.3172
-8.0235,1.6327,11.3531,-0.7382,-20.2711
-6.7655,-1.7163,12.2355,5.069,-22.3537
-11.5073,2.15,13.4789,-1.7107,-25.4255
-10.6305,3.4258,12.0329,-4.2203,-21.8689
1.7709,-4.3514,6.1329,9.1892,-9.1999
1.298,-4.6063,6.75,9.5717,-10.4174
2.7539,-4.5223,5.1693,9.4458,-7.3391
-0.441,-1.2153,6.5516,4.2464,-10.0237
2.4737,-2.2476,4.0752,5.9267,-5.2806
3.4386,-0.8297,1.761,3.6032,-1.096
-2.8695,3.1698,5.3521,-3.7029,-7.6885
-6.9607,5.3468,7.0202,-8.3707,-10.957
0.6925,-0.7368,5.001,3.4469,-7.0187
3.6881,-1.7052,2.1797,5.0509,-1.8374
7.7501,-4.6086,-1.2158,9.5751,3.9995
7.288,-1.0125,-3.7759,3.9091,8.1672
6.9435,-1.7507,-2.4309,5.1251,6.0001
8.9984,-4.3553,-3.3872,9.1952,7.5458
8.0074,-4.695,-1.5414,9.7041,4.5398
7.9935,-5.4772,-0.958,10.8591,3.5695
3.4112,-0.1024,1.1177,2.3654,0.0306
6.4491,-3.3185,-0.289,7.6124,2.4442
8.0682,-3.269,-2.8033,7.5357,6.6048
2.0654,1.4039,1.3479,-0.3155,-0.3708
-6.8455,6.3255,5.4871,-10.7105,-7.9476
-1.693,3.0847,4.1216,-3.5326,-5.3668
-1.8289,2.9368,4.4477,-3.2383,-5.9751
-4.0342,4.8745,4.5389,-7.3015,-6.1462
-4.484,4.2132,5.8904,-5.8604,-8.7272
-9.4019,6.9178,7.1802,-12.2214,-11.2785
-2.872,3.5481,4.9256,-4.47,-6.8756
2.8506,2.395,-0.9938,-2.1799,3.6293
1.9939,3.1173,-0.7547,-3.5977,3.229
10.68,-2.0982,-8.8114,5.6871,15.9026
11.8451,-2.9204,-10.2609,6.9922,18.0343
9.61,-1.8433,-6.9909,5.2754,13.1688
10.63,-1.9877,-8.8476,5.509,15.9562
13.1081,-3.2712,-12.7006,7.5392,21.5408
9.8346,1.2316,-12.1388,0,20.7419
13.4437,-1.7995,-15.7309,5.2043,25.7698
11.0616,-0.5595,-11.8375,3.1472,20.3114
4.2452,3.1523,-4.4063,-3.6677,9.167
3.0477,2.9361,-2.0829,-3.2368,5.4314
-10.3372,7.3448,7.3966,-13.3629,-11.7157
-9.6563,7.1952,6.9776,-12.9575,-10.8715
-0.9841,4.0279,2.034,-5.4674,-1.5786
-1.4518,4.7082,1.6187,-6.9332,-0.8455
-7.7335,5.6822,7.342,-9.1525,-11.6052
0.917,0.1471,4.0253,1.9326,-5.188
-2.8209,2.0868,6.3926,-1.5906,-9.7097
-3.1014,3.0851,5.6948,-3.5333,-8.348
-1.7533,2.2579,5.0863,-1.9166,-7.1808
-13.403,9.9749,4.4892,-21.8141,-6.053
-0.292,5.6867,-1.8278,-9.1632,5.0124
0.3388,7.075,-6.4621,-12.6361,12.3621
-8.8689,9.9347,-1.3237,-21.6587,4.1789
-7.658,9.8779,-2.972,-21.4415,6.8777
-6.7728,9.6116,-3.234,-20.4502,7.2998
-0.5866,8.1485,-8.4543,-15.6523,15.3714
1.0994,7.5326,-9.5579,-13.8805,17.0052
3.0322,6.901,-11.4572,-12.1775,19.7659
-1.3022,8.4048,-8.0557,-16.4271,14.7758
13.835,-6.0496,-11.1966,11.6906,19.3906
11.8533,-3.6854,-9.3749,8.1778,16.7358
10.0116,-7.8869,-2.4982,14.2871,6.1097
12.3219,-11.8501,-4.1149,19.5808,8.7061
13.3774,-14.8688,-4.5649,23.3941,9.417
16.3648,-40.5124,-4.5642,52.0255,9.4159
15.2602,-56.4262,-1.9805,68.4036,5.2633
14.3924,-57.4045,-0.6446,69.3975,3.044
14.4119,-66.4,-0.5204,78.4973,2.8349
17.5481,-73.7187,-5.5436,85.864,10.9465
17.6556,-66.3609,-5.8277,78.4579,11.3863
18.0394,-63.8429,-6.5857,75.9168,12.5511
17.4983,-58.5307,-5.6993,70.5405,11.1878
17.6628,-58.5946,-5.9996,70.6054,11.6516
14.9144,-57.7246,-1.4166,69.7226,4.3331
10.7104,-19.4894,0.9946,28.9607,0.2444
2.1119,-0.9944,3.5633,3.8789,-4.336
2.8744,-0.2006,1.9234,2.5344,-1.3828
3.7331,-0.5232,1.0873,3.0856,0.0834
-0.3199,1.0924,4.6049,0.2529,-6.2702
2.5215,-1.061,3.1206,3.9901,-3.5282
-2.866,3.7444,4.6847,-4.8747,-6.4205
-1.9446,4.0781,3.1718,-5.5735,-3.621
-4.8564,5.9196,3.9022,-9.7182,-4.96
-9.0136,8.4802,3.6372,-16.6594,-4.4716
-6.1959,6.0951,5.1451,-10.1432,-7.2929
-0.6795,2.5679,3.5156,-2.5145,-4.2485
-4.4422,2.6528,7.4899,-2.6798,-11.9051
-13.3263,7.5295,9.8085,-13.8717,-16.7925
-13.1123,9.3075,6.1156,-19.3693,-9.166
-17.8641,9.7173,9.6047,-20.8382,-16.3479
-7.6779,6.2607,6.4663,-10.5498,-9.8551
-3.9598,3.4462,6.2134,-4.2619,-9.3576
-7.8546,4.6436,8.6968,-6.7912,-14.4038
3.0129,-5.489,5.3937,10.8765,-7.7683
7.3773,-6.1025,0.34,11.7667,1.3731
9.4957,-12.1645,0.3941,19.9858,1.2803
11.9903,-11.9255,-3.5186,19.6782,7.7562
15.9496,-18.5081,-7.9277,27.8016,14.5837
12.3828,-21.6106,-0.8865,31.4301,3.4498
11.5843,-13.3942,-2.206,21.5516,5.6329
7.4948,-13.6242,3.503,21.8414,-4.2254
9.4159,-12.0863,0.4744,19.8853,1.1425
9.1763,-10.2189,0.0074,17.4467,1.941
3.7628,-4.9852,4.2865,10.1352,-5.6738
5.8564,-5.9434,2.2817,11.5371,-2.019
3.2304,0.1911,1.0702,1.8559,0.1132
1.5969,1.2757,2.1032,-0.0806,-1.7014
6.946,-3.591,-0.7987,8.033,3.3028
11.5525,-9.2745,-4.2041,16.1838,8.8474
9.5277,-7.4791,-1.9871,13.7196,5.2743
6.6414,-2.2302,-1.5025,5.8988,4.4753
5.752,-2.7456,0.2456,6.7174,1.5346
9.9291,-8.0371,-2.276,14.495,5.7473
9.5224,-2.6936,-5.8681,6.6354,11.4487
9.6381,-4.5279,-4.3217,9.4543,9.0333
7.1047,-11.8128,3.3735,19.5327,-3.9886
8.8716,-12.868,1.511,20.885,-0.6565
1.1855,-3.9735,6.5379,8.6177,-9.9965
-1.434,-1.392,7.6489,4.538,-12.2289
2.3169,-5.1596,5.9746,10.3929,-8.891
3.3133,-5.5414,5.0904,10.953,-7.1887
7.2263,-11.9129,3.2614,19.6618,-3.7841
3.4,-6.7084,5.5572,12.6336,-8.0824
1.1424,-7.0083,7.9603,13.0584,-12.868
-3.3182,-1.5124,9.4321,4.7358,-15.9738
0.5742,0.1123,4.4522,1.9933,-5.9836
-1.4324,1.989,4.9991,-1.4054,-7.0151
3.3399,-2.7103,3.3692,6.6618,-3.9807
-2.499,3.647,4.3848,-4.6733,-5.8575
-7.7265,7.1796,4.9707,-12.9156,-6.9611
-1.6744,4.4967,2.2347,-6.4707,-1.9352
-12.9146,9.6021,5.0937,-20.4155,-7.195
-7.4711,7.8225,3.3481,-14.6995,-3.9422
-3.8189,6.5971,1.3474,-11.3933,-0.3701
2.3811,1.808,0.4447,-1.0651,1.1935
-3.5363,6.8907,0.3255,-12.1504,1.3979
-2.8116,6.5942,-0.0379,-11.386,2.0182
0.5156,5.8112,-3.3945,-9.4586,7.5574
6.2092,1.5612,-5.2745,-0.6057,10.5281
11.9869,-9.3988,-4.8847,16.3512,9.9192
11.6157,-12.3935,-2.6874,20.2796,6.417
10.1559,-8.1788,-2.5507,14.6904,6.195
8.6479,-7.7709,-0.4885,14.1261,2.7812
9.1808,-9.0637,-0.5658,15.8988,2.9114
8.6914,-8.3343,-0.2404,14.9043,2.3618
10.5071,-16.7735,0.5578,25.7236,0.9991
11.5542,-23.8998,0.7633,34.0458,0.6448
13.151,-19.1812,-2.6949,28.5979,6.4292
14.3268,-20.2975,-4.3312,29.9071,9.0484
14.3043,-12.2111,-7.5585,20.0457,14.0282
10.4411,-4.1103,-6.1371,8.8252,11.8634
15.6295,-12.6524,-10.0393,20.6104,17.7108
15.9865,-9.7262,-12.8976,16.7905,21.8199
12.8381,-6.5856,-8.5515,12.459,15.5162
13.1667,-6.01,-9.7631,11.6334,17.3064
13.3003,-4.5751,-11.5529,9.525,19.9034
7.3254,3.3637,-10.8853,-4.0941,18.9411
4.8456,3.7705,-6.6587,-4.9289,12.6627
2.7489,5.3317,-6.1872,-8.3359,11.9404
6.95,0.9332,-5.677,0.5406,11.1532
9.1578,0.8143,-9.862,0.7541,17.4513
1.5247,4.6092,-2.5297,-6.7157,6.1609
4.7467,0.8886,-1.9096,0.6207,5.1469
-0.5197,5.6349,-1.3711,-9.0411,4.2576
-9.0794,9.992,-1.2539,-21.8804,4.0629
-12.0881,10.5511,0.5885,-24.174,0.9463
-1.4215,5.8063,-0.3816,-9.447,2.6008
-9.6078,8.602,4.0338,-17.0398,-5.2038
-5.6169,7.5815,1.5589,-14.0167,-0.7405
-14.1045,10.3681,3.9255,-23.395,-5.0031
-5.3405,5.6551,4.8773,-9.0887,-6.7842
3.0786,0.013,1.4507,2.1657,-0.5508
6.0052,-3.6453,0.5894,8.1163,0.9448
12.1935,-11.3722,-4.1372,18.9614,8.7414
14.5499,-24.0414,-3.7655,34.2062,8.1506
15.0501,-23.3997,-4.7735,33.4784,9.7449
15.1137,-23.0625,-4.968,33.0946,10.0496
16.7188,-31.8432,-6.17,42.8181,11.9138
14.8276,-33.8548,-2.6407,44.9819,6.3412
9.8583,-20.5048,2.3434,30.1487,-2.129
5.0251,-5.7861,3.2313,11.3092,-3.7293
3.5675,-4.6392,4.3174,9.6207,-5.7314
-1.0729,1.4491,5.1181,-0.3987,-7.2414
-4.1129,2.8553,6.9747,-3.0772,-10.8658
-4.9912,3.582,7.1163,-4.5397,-11.1499
-8.2467,6.2622,7.0388,-10.5535,-10.9943
-12.6221,8.4613,7.5548,-16.601,-12.0372
-4.8462,5.0936,5.144,-7.793,-7.2908
-7.1655,6.2674,5.9219,-10.5664,-8.7885
1.4473,2.0879,1.3813,-1.5926,-0.4292
3.2809,0.4372,0.7477,1.4241,0.6719
2.8318,1.593,0.0715,-0.6645,1.8318
1.3563,2.6441,0.8089,-2.6627,0.566
3.6057,-0.3436,1.0887,2.7796,0.081
4.4802,0.4837,-1.022,1.3422,3.6764
1.8974,1.7859,1.1353,-1.0238,0
0.5559,4.8139,-1.405,-7.1668,4.3138
-10.7796,9.849,1.7112,-21.3315,-1.0082
-3.1602,7.3165,-1.2541,-13.2858,4.0632
1.3815,4.5936,-2.2732,-6.6818,5.7428
-4.5633,7.7496,-0.3226,-14.4912,2.5009
-9.1978,9.5407,0.6991,-20.1933,0.7557
-13.3577,10.7933,1.1796,-25.2533,-0.0772
-12.9106,11.0076,-0.5613,-26.2607,2.9038
-16.2062,11.2541,2.5782,-27.4892,-2.5493
-11.0914,10.2478,0.5545,-22.8985,1.0048
-1.9878,5.1669,1.5775,-7.9591,-0.773
-2.3063,5.7195,1.0274,-9.2407,0.1874
-7.9764,8.4996,2.3059,-16.7198,-2.0621
-6.9687,8.1371,1.9601,-15.6182,-1.4477
4.3966,-0.3159,-0.0381,2.7322,2.0184
5.3054,-1.3408,-0.3431,4.4537,2.5357
6.7241,-2.9441,-0.9989,7.0293,3.6378
7.8815,-3.7728,-2.0739,8.3115,5.4166
7.0789,-1.9049,-2.4937,5.3753,6.1023
8.6485,-4.1104,-3.0175,8.8254,6.951
-0.4085,5.0342,-0.3774,-7.6589,2.5937
3.2723,2.9968,-2.5325,-3.3575,6.1655
7.3082,-1.9425,-2.8244,5.436,6.6391
4.6019,1.3526,-2.2748,-0.2213,5.7454
-5.6743,8.401,-0.5575,-16.4152,2.8974
-2.716,8.015,-4.0053,-15.2579,8.5321
-1.1807,7.0955,-3.8151,-12.6909,8.2297
-2.6764,6.8746,-0.8777,-12.1083,3.4351
-1.8596,7.1366,-2.8074,-12.8003,6.6116
-2.435,7.2819,-2.2816,-13.1918,5.7565
1.0224,4.8817,-2.2551,-7.3173,5.7132
3.1304,1.023,0.3179,0.3785,1.4109
0.701,3.6035,0.3845,-4.5838,1.2968
4.4894,-0.4025,-0.083,2.8801,2.0948
7.6487,-6.7524,0.3514,12.6961,1.3535
6.1239,-7.9806,3.0036,14.4169,-3.316
5.9782,-9.3594,3.7873,16.2982,-4.7479
10.2269,-15.8101,0.6575,24.5521,0.8275
10.3905,-18.7738,1.2532,28.1166,-0.2056
10.3476,-22.0542,2.0267,31.9408,-1.5657
12.2834,-30.6448,0.7627,41.5195,0.6459
9.4638,-19.8011,2.6921,29.3267,-2.7538
9.6095,-22.8118,3.0958,32.8086,-3.4831
6.6045,-22.5699,6.4344,32.532,-9.7921
8.3217,-21.8956,4.4633,31.7584,-6.0043
9.4383,-9.158,-0.8962,16.0265,3.466
11.79,-8.8888,-4.8541,15.6617,9.8712
8.8683,-2.1969,-5.2138,5.8454,10.4336
9.2552,-1.9496,-6.1949,5.4475,11.9521
5.0841,3.3991,-6.37,-4.166,12.221
3.2183,5.1235,-6.5666,-7.8606,12.522
10.4725,1.1579,-13.5276,0.1342,22.7081
6.1133,4.4811,-10.9146,-6.4367,18.9834
1.1923,8.068,-11.9866,-15.4138,20.5246
1.7816,7.7437,-11.9268,-14.4744,20.4391
6.0808,2.767,-7.0665,-2.9033,13.2837
4.4625,3.3207,-5.0872,-4.007,10.236
2.9462,3.6848,-3.1469,-4.7513,7.1596
0.575,5.3564,-2.4983,-8.3929,6.1097
4.8316,-0.1827,-0.8084,2.5037,3.319
4.2528,0.3917,-0.5822,1.5043,2.9391
-0.0222,3.028,2.1451,-3.4195,-1.7758
2.9533,1.7032,-0.2376,-0.8694,2.3571
9.9553,-7.1257,-2.8931,13.2239,6.7501
7.9277,-5.3537,-0.9456,10.6783,3.5487
4.896,-1.3352,0.2364,4.4444,1.5503
5.9546,-4.033,0.9393,8.7079,0.3403
4.8815,-5.1607,3.0529,10.3945,-3.4052
2.9222,-3.0672,4.1067,7.2217,-5.339
0.7988,1.3445,3.0367,-0.2064,-3.3759
-3.4644,3.9478,5.107,-5.2989,-7.2202
-1.4316,2.8823,4.0495,-3.1305,-5.2329
-1.7702,2.1682,5.195,-1.7453,-7.3881
-4.8063,4.9428,5.3071,-7.4539,-7.6023
0.1367,0.2114,4.8642,1.8205,-6.7593
3.4568,-5.0726,4.6841,10.2646,-6.4192
2.2677,-2.5831,4.5419,6.4608,-6.1519
3.3401,-2.6075,3.2967,6.4994,-3.8485
